 Brevard ; Broward ; Clay ; Alachua ; Duval ; Indian ; Manatee ; Miami ; Palm Beach ; St. Lucie ; Volusia 
200107,71;146279,25;160458,57;42326,3;198422,03;189927,72;130891,09;271874,64;358851;319487,19;212002,81
191925,89;410496,73;261340,48;145558,88;185741,32;191251,83;276611,85;468007,86;505603,09;257085,2;219458,71
186907,96;278063,5;60706,78;5134,39;195033,2;190859,62;103289,6;522820,53;292362,25;19319,38;216332,28
185509,48;222612,16;250423,95;87107,76;194638,63;190060,22;347690,13;351100,65;490049,08;66392,16;222281,26
200254,83;164509,96;122097,12;210250,5;193055,4;189485,76;217233,96;429307,63;709627,08;405030,58;233317,27
210583,35;128110,88;134776,18;98651,27;184810,34;188593,74;296665,44;14943,32;671436,29;195304,22;264426,36
183992,99;205550,86;203229,8;56299,85;188431,59;190905,38;2375,46;316975,59;376687,56;196782,4;260855,13
180951,64;349884,57;199043,65;195375,22;193833,02;190842,2;208563,15;518374,87;660307,98;266948,02;186389
197935,19;193216,9;235529,84;262097,34;190828,75;191111,37;238314,73;396040,7;328579,89;217624,95;305337,84
174206,28;144231,05;338790,7;298761,63;176359,55;189006,99;79293,69;37692,62;285060,76;293531,7;205470,12
184778,36;379631,49;317590,87;52573,4;184883,9;189381,54;141706,69;521453,42;498448,4;241265,62;253036,61
201839,07;328288,91;281624,45;34930,8;182202,39;190234,5;247557,52;158728,34;417597,76;140066,54;134963
182317,36;40044,06;28262,13;82606,94;187765,85;190576,06;293486,19;397957,84;617232,65;295491,81;186587,05
200829,42;323076,31;199070,43;120038,41;180089,11;190952,95;103155,31;153587,09;509158,75;186385,28;228139,74
171124,94;184831,62;320054,83;148140,29;189187,05;189793,53;325531,86;413942,38;380126,66;254321,77;226732,73
206332,68;119583,86;141467,92;19843,42;195013,24;190185,3;135049,11;314746,4;345551,66;26593,04;263684,48
182862,97;163098,4;292204,49;8189,01;192608,12;191288,73;155775,66;30918,33;562503,34;217708,35;269021,18
207324,6;171456,02;91334,38;99178,61;194289,07;189905,44;214019,85;468757,54;345910,02;265733,63;246539,67
186713,68;161268,17;12882,88;47223,63;187635,54;190009;119759,24;425500,89;573352,05;255931,44;307263,45
197841,68;174340,33;172117,83;3603,73;185075,18;189518,68;65188,07;285207,89;433204,04;149881,89;212169,41
204360,48;269338,13;311137,54;36334,2;183644,94;190365,76;366806,23;129420,03;336719,17;352322,56;277374,89
192849,24;85078,28;320371,16;17244,87;186677,21;190639,09;316603,36;369234,69;576052,2;224100,04;163272,44
182188,23;257007,37;120743,1;51469,96;191473,48;190739,17;183497,96;445029,74;594737,16;159697,03;245726,82
176352,53;82735,63;271715,14;117078,73;196573,05;190519,93;166102,23;638115,34;245135,83;293902,58;223326,37
190419,77;202553,38;51933,06;11435,74;187804,8;189546,7;159029,04;29613,18;380166,2;283690,73;134349,04
179339,7;174562,86;173056,29;4976,81;181387,72;189796,6;218707,98;318128,62;660767,92;160203,82;164282,41
188066,43;110123,9;279504,58;3834,27;195401,86;191307,4;297515,58;307437,26;541215,12;282047,95;256497,05
178781,72;31771,31;267450,92;36569,96;195038,78;189112,11;367352,79;265127,47;549927,55;243994,24;242157,02
194435,65;270198,68;379728,57;79469,03;197486,98;190127,78;11050,01;268812,65;625443,89;215748,27;256147,05
203482,01;4393,87;210224,46;1247,66;186001,64;190050,62;33026,49;331624,45;613004,54;212023,15;114347,33
193449,86;266312,98;240268,18;16241,93;196758,65;190031,96;117798,87;660390,88;403787,84;272511,67;235424,32
198951;244652,84;299885,53;108850,06;188757,64;190715,11;98580,27;591458,4;712905,16;185236,65;241946,48
199552,82;388402,96;349215,02;22940,85;192621,14;189807,77;234000,16;642204,28;688672,11;212902,41;77115,14
178373,72;199926,69;275422,51;117456,64;188750,84;189120,31;69010,66;347875,96;550840,55;123009,96;224336,3
196091,73;310611,24;184695,44;121201,72;190596,76;188912,82;202428,6;325325,16;680187,66;50303,27;213131,22
201351,56;237324,72;232620,21;61090,56;196537,72;189695,04;174083,59;182189,86;523828,44;252869,76;153310,2
205391,58;159692,32;194614,03;38404,17;192776,73;190483,79;94826,01;631119,49;366232,54;299979,42;204165,27
187994,63;274249,46;134159,46;28543,88;181887,2;189078,36;281294,5;466672,96;348995,2;251382,67;202544,55
192923,69;174344,01;178175,53;55001,08;196797,11;190013,46;138338,55;587422,41;635933,21;113800,85;237816,3
181636,48;257343,62;128378,93;202141,6;198918;189745,9;233082,08;279850,19;283295,53;169495,03;232255,05
193133,74;130959,01;244071,69;62490,26;192394,39;189960,43;89135,62;602084,31;541244,4;213833,49;316303,09
202150,06;245220,82;186575;94911,73;192552,55;190822,91;154680,64;483867,25;345334,9;98386,31;381172,19
205134,57;353862,71;114352,39;37636,47;181773,33;189919,64;139023,35;575489,77;443702,5;317444,88;99796,06
197698,65;57363,58;103566,26;131758,59;194109,24;190530,32;107053,06;455297,73;491343,01;233395,56;221642,43
202124,83;382017,38;197023,04;10192,35;193048,42;190573,39;334222,28;403450,29;361963,39;302861,55;96952,21
182441,89;229645,04;286345,72;31124,9;192473,22;191053,5;133116,78;422530,76;780138;283640,41;322946,78
181720,03;252305,73;351664,99;100716,33;187023,26;189128,67;213567,95;503794,03;452854,8;254037,13;170962,76
175799,97;312544,23;325983,57;818,52;188738,44;190750,63;219723,92;428560,4;345781,02;333329,51;185305,79
186640,37;204349;166101,81;191266;190560,75;189053,21;169848,34;642344,39;463782,87;316693,43;149067,97
204690,73;222295,57;298510,68;64499,93;197329,95;190882,82;99541,04;513207,81;516063,81;109456,63;171203,44
207154,59;89883,7;325442,59;10028,54;181586,79;189866,02;26875,03;506093,88;646648,43;122133,78;280907,13
193692,94;205203,88;141895,55;64570,41;191356,39;189977,55;207644,43;323815,85;472832,82;202858,6;182877,97
216365,78;210615,55;207010,47;59126,71;192541,76;189638,71;259560,94;192842,39;766154,73;143621,15;107174,65
180346,33;174801,9;170216,89;195115,06;191217,37;191313,1;226647,16;414025,5;487865,51;223781,97;355239,58
190630,7;305685,74;111199,81;153946,95;193601,15;189903,38;165710,23;595749,25;441501,01;49257,94;274064,4
188577,96;223518,13;77871,58;235024,92;189197,99;187764,31;182820,08;429540,7;300920,78;98723,79;243068,13
198425,56;410342,91;164051,95;1554,05;182681,87;191461,52;247045,91;188925,31;646806,58;319056,5;296584,09
194799,99;173803,49;206394,39;168562,55;191879,07;189749,47;256561,17;406841,45;458819,06;212350,1;190949,82
190966,3;242128,92;255575,43;61098,6;186009,7;188908,58;175929,37;179848,12;596037,07;294811,1;156783,69
174762,23;378487,99;146224,82;67921,22;188329,54;189936,35;229433,58;381041,72;454588,02;64940,8;124954,85
183644,11;151855,07;187939,27;29052,57;193263,96;189471,21;169887,05;323712,61;313239,44;348431,35;53738,48
186907,3;267107,03;254674,38;112782,83;190623,36;190772,66;264688,96;307855,51;291366,96;261926,58;187170,06
173282,48;190631,43;69694,83;81823,24;191368,01;189678,51;67245,91;463294,23;598886,4;291581,38;86766,66
207055,26;282815,35;329620,01;6426,08;188678,99;189995,1;211284,45;410683,98;387647,32;109830,91;225131,19
178574,53;169904,64;397632,02;89305,82;189636,4;190197,37;284854,53;613228,97;411156,45;231324,15;316828,44
181895,66;400513,71;98321,44;1440,57;189627,78;189843,5;267681,98;497725,5;695266,72;246506,31;184440,2
198818,22;199655,66;147214,61;159873,32;184619,54;190934,55;286009,8;466743,2;330988,39;216124,1;114813,52
189445,01;284576,05;202321,4;107761,76;181550,44;191189,65;324501,85;302990,71;495860,66;272661,01;273167,59
188340,6;43234,82;362773,96;66650,52;189228,37;188955,7;69754,55;352013,49;602728,32;424255,68;227459,93
178360,09;215296,91;273281,62;40483,84;193376,39;189445,92;265784,71;468892,38;561322,66;184200,41;225969,37
195466,53;206878,17;228982,91;31157,94;192889,63;189787,05;143056,3;87942,28;583873,32;242724,03;219597,19
185595,11;27200,72;11473,85;212219,68;183553,48;189891,44;191471,99;521357,58;541813,94;189919,53;287354,08
188001,46;256419,6;149923,52;52957,76;191977,96;189771,17;294961,43;196764,22;618727,29;221092,81;229434,87
182627,27;203000,94;293066,91;171665,36;181628,75;189717,55;271836,3;467076,23;490016,87;308270,11;325918,65
189208,01;21322,52;199355,7;47757,39;191219,61;189634,86;25567,57;689830,84;547201,17;143312,57;196843,89
192958,32;302223,28;94761,88;100844,91;190488,53;189832,8;182369,96;565604,06;360180,77;177713,67;121628,8
199074,65;171544,45;199592,27;14087,34;179319,49;189684,54;305208,41;395262,3;262301,84;79572,18;291585,68
206273,92;219253,45;212716,53;62809,05;193192,2;188996,52;81721,66;379266,31;481105,59;356529,35;351157,6
179530,99;151758,64;362246,84;74775,56;178875,21;190962,94;183449,13;667898,06;421728,75;271887,67;201181,61
186844,91;145544,25;213387,79;218017,51;191234,27;190241,22;229089,9;663099,55;543437,22;133349,26;50757,25
195813,18;275554,65;232972,38;53020,77;194427,31;190564,38;257559,33;265457,84;396758,78;366297,14;226421,06
198020;108889,77;200518,92;169284,35;189725,37;190883,76;159146,45;344411,23;178425,29;183378,25;205566,51
184347,78;188911,85;238237,09;159031,72;192994,37;188413,64;90970,07;535888,01;519554,35;201715,8;210516,85
197607,27;397589,27;19239;27193,54;188670,78;189632,54;149362,4;389682,3;415713,32;283972,88;209831,15
186292,55;343395,97;263230,99;201342,36;185181,48;191032,37;-8774,37;207656,18;613585,67;158807,93;104186,57
197261,08;61771,99;175322,26;229779;191073,5;190457,29;182599,72;293859,34;383090,4;282127,31;301052,06
178092,16;6039,37;226917,17;13468,38;190729,84;190150,24;153861,32;285443,65;641817,53;362675,67;265551,64
175160,96;29544,82;41761,9;4765,01;186306,08;191379,79;103170,75;460948,51;556196,86;214185,75;35533,56
185114,65;111089,18;234365,99;58564,72;177705,77;191324,74;259882,36;366775,26;566580,78;253059,44;298862,71
199917,55;324064,05;326617,69;2550,78;189714,78;189769,9;218912,43;676662,13;237662,89;261709,04;202789,63
184556,41;236942,6;282806,62;12532,61;197876,87;190135,42;176105,95;529709,82;489336,26;241871,49;239282,01
180174,27;251266,19;270119;33997,18;183821,88;190260,32;99310,37;82522,6;316145,14;279663,81;175118,2
206582,31;136193,64;190464,69;4540,41;186884,35;189994,8;145745,91;275838,9;543316,85;166928,29;256173,42
197439,57;161991,69;324399,86;105668,55;190250,84;191932,17;106784,56;363845,18;590538,86;243571,79;252336,9
198291,15;276892,19;148613,11;6302,18;181780,48;190732,59;82859,26;530824,72;356995,81;37202,83;269648,19
200569,12;121860,37;36827,52;134134,7;197776,05;189612,29;8988,36;494474,98;514995,13;321765,2;311646,34
187372,36;97604,53;210889,04;29838,8;188155,01;190733,77;286702,59;333061,95;636575,25;99326,5;154105,05
198374,82;49665,88;188015,3;62820,12;194453,5;191161,73;217319,32;396533,52;681417,34;133176,87;113077,5
184513,97;118531,45;144018,62;15846,48;198967,67;189471,12;240960,49;490906,5;381509,25;159591,62;213107,21
181589,71;79322,22;202481,1;174659,09;188131,58;189494,39;121152,4;234510,25;672829,21;171632,8;192391,61
199651,44;149629,78;118087,71;60943,7;190152,56;190213,22;89308,65;370071,51;413822,64;251272,32;274698,34
202188,42;345467,83;51558,48;63828,91;191109,34;187430,84;119776,45;435106,86;378448,59;189797,73;231788,89
199211,23;206126,56;130131,89;105080,98;195399,65;188281,2;83866,01;210727,29;357449,84;278936,93;282471,9
196581,3;242615,52;140812,87;51508,5;189803,28;189919,36;248834,44;553905,76;469656,12;171763,65;201374,18
194278,22;194442,58;203152,5;148727,65;186012,06;188679,88;225837,58;313092,11;663375,62;179365,62;125905,15
175155,56;33444,33;186999,89;26701,72;188568,7;190086,04;218207,13;488741,78;524732,71;205976,33;97412,47
194601,41;178671,43;160567,88;17403,5;182726,08;188862,65;268275,04;519957,36;528987,97;303253,3;232316,45
184600,93;49904,32;140597,3;236,31;187492,67;189837,27;346245,75;595048,44;463523,33;284858,4;175463,02
193370,08;172642,89;289241,42;22970,62;188163,87;191452,7;165983,56;645372,65;515072,03;202190,36;52220,28
199960,08;257083,27;97084,87;16150,32;186148,88;190946,91;195818,84;378285,9;441194,72;272374,32;161633,42
186874,73;265396,81;262715,77;72304,33;180050,36;190145,43;199849,57;705125,01;351929,94;126140,8;200140,11
187002,87;173211,1;168769,57;144142,36;185209,5;189772,6;125682,94;181479,19;168098,72;103581,27;243263,35
189497,19;125332,6;323739,87;216128,04;188723,57;191328,36;238600,21;449359,99;520705,24;193890,63;177256,03
204901,23;140249,59;242273,59;69868,31;189038,59;188465,81;248524,26;594572;318385,83;208958,34;276189,62
199347,87;222867,54;127544,61;114919,9;192186,48;190226,65;214817,56;565948,45;392189,79;360160,5;263110,18
197156,04;204221,71;322619,95;107716,97;192827,54;189325,15;86550,73;504589,61;611880,37;222808,57;256447,05
183887,79;30684,23;293923,86;127735,85;192266,8;190551,78;112140,95;300756,12;605907,06;201759,23;49982,29
202298,71;152243,38;400574,68;51288,8;189939,37;190932,04;329297,58;359484,15;542288,12;35216,9;194939,98
190475,15;167128,86;252034,32;5994,2;191775,32;190766,58;201297,58;343832,07;507752,87;269091,6;268583,23
188090,44;200508,76;111370,02;73278,07;191862,44;189872,59;164698,56;477936,67;741659,74;213353,54;120150,22
184437,68;248697,49;41610,74;43311,12;184632,41;188975,64;202894,53;358204,82;597057,67;286808,28;253862,9
162763,26;127882,05;194753,52;132475,67;196620,37;189640,32;105892,56;132767,1;529102,62;4142,26;199596,81
205352,82;188327,4;203086,17;22528,52;185408,69;189348,95;456236,91;419475,98;670712,24;219841,37;242374,56
193783,11;149704,49;178841,97;168663,04;192542,7;189626,63;371905,92;859704,04;403081,93;342373,78;128957,01
198406,93;184153,33;273239,4;60220,54;189172,65;191267,09;267002,42;347769,15;507225,39;157022,91;175447,06
179901,98;220719,33;171312,32;27429,08;189119,92;189937,8;248224,72;514038,08;378026,72;112983,19;202886,38
192010,75;178715,18;340328,97;182757,6;188402,23;188799,7;194895,44;260151,06;849811,35;106444,68;203591,44
193002,49;96188,85;242001,96;73284,71;187320,3;190009,94;142184,93;569841,21;351165,44;309053,32;85987,75
155895,23;227450,09;252406;90929,24;190194,41;189417,03;164824,21;268670,43;423588,66;367883,42;100159,83
195196,47;69170,19;200429,84;57225,69;194510,4;191194,36;180675,37;452554,56;417333,85;284442,54;251566,89
189449,7;162980,21;22429,83;210858,8;193319,52;189963,36;182187,56;471058,42;503381,35;166586,2;74558,58
181699,8;300868,65;128278,74;9856,37;188747,87;190390,87;286475,62;487993,31;615691,74;199578,02;158864,62
182311,73;164080,67;126337,58;69259,27;198981,35;190634,09;195401,46;149173,11;577004,46;197445,38;120248,86
202956,33;209567,09;434207,9;66205,65;188144,37;188993,1;181144,25;401980,85;398572,87;155961,54;196777,62
180345,09;110600,09;290339,57;7382,38;181903,28;189549,58;183807,28;383207,59;440389,97;194852,48;246922,29
186683,22;325633,32;281842,45;96911,31;186474,44;191165,82;212291,15;631694,72;622982,92;143969,76;242659,03
188511,82;89211,68;259729,16;11904,16;184340,54;189411,69;294141,57;378486,35;575392,15;304563,16;318968,89
206582,07;94944,04;202556,27;153934,99;185647,89;190575,87;386601,39;429699,47;396766,32;204303,56;149472,14
177392,11;250159,79;258851,97;94350,54;188561,37;189822,56;334211,33;235269,4;379706;251867,52;112725,5
188263,96;343206,58;120372,85;73890,32;186734,56;189316,05;298957,89;141872,37;305897,42;172503,08;255074,92
169736,46;151932,83;338714,58;2609,36;190785,62;190455,54;208797,04;654770,79;699547,59;79948,27;229998,41
189100,19;161184,14;206257,18;18501,86;183931,38;188976,73;292357,56;213130,6;521347,15;210431,63;260396,77
196397,63;208971,85;341315,36;37006,01;193018,33;190666,33;174848,34;180959,89;547900,34;198004,57;259594,42
171797,26;193611,34;399220,73;144867,74;187071,33;190949,07;199895,18;603671,92;532313,65;166224,56;16197,59
191597,59;86627,08;317384,98;104657,91;195421,67;190978,83;95747,61;369279,84;366948,41;201810,99;188592,58
196447,2;370352,18;411102,33;55859,56;188076,48;188152,34;204217,52;345491,17;733434,45;166426,96;104391,59
198607,75;172936,93;336320,63;62416,13;200582,7;189167,84;29101,16;519104,21;702199,1;354745,25;345444,86
170591,13;300083,01;345712,8;125992,3;189217,21;189916,67;119154,39;214365,11;378591,18;147669,24;216304,73
180897,61;130156,8;300652,9;228591,6;185986,24;188842,41;56141,26;288606,49;511119,62;81770,41;206295,2
177167,96;179016,52;13100,76;6782,91;194588,27;189557,47;237442,06;464712,41;526840;269118,93;269711,04
181041,03;147463,58;279562,68;32583,14;192650,87;189624,92;111656,49;302900,8;530537,76;337159,18;330886,02
174597,56;304398,73;273668,58;18250,67;180306,84;190640,12;234702,59;698087,61;439110,44;252043,17;150451,17
194358,53;176604,45;128876,8;131325,79;188110,96;190655,11;92659,9;517998,26;568474,55;175439,17;192667,25
187358,21;74859,6;57840,28;99989,27;193094,83;190014,7;212778,21;695073,42;596492,96;251192,31;200160,12
177593,41;395528,49;137666,5;39619,21;176278,11;191164,05;161217,54;363665,31;547608,68;240705,61;179486,35
195034,69;228122,84;147263,8;57829,79;186681,61;191027,43;257172,36;652132,5;420245,78;208806,56;225316,27
192384,5;427368,14;176640,38;193923,56;189081,6;191075,71;88487,96;258887,86;437583,22;329464,95;243636,34
187643,15;148509,92;186255,26;90464,99;181787,95;190330,7;218312,48;483165,7;642410,88;171166,79;225951,96
197956,05;241697,25;270628,37;22385,84;191133,73;190865,1;194477,04;253159,97;484251,93;246891,98;224639,55
203053,9;101100,82;243275,07;26724,45;192815,95;190413,81;244306,52;462573,28;514336,75;55455,88;244048,19
184599,37;207233,69;265743,81;164146,52;193697,42;189280,95;129932,68;193889,23;483009,55;247938,82;152739,6
186325,9;184172,82;293129,59;117032,38;189238,93;190743,01;215570,87;442269,23;691136,08;129894,03;124409,3
187156,8;279897,64;230795,12;62959,51;186293,99;190323,47;238450,74;423927,71;255395,62;357188,03;315660,61
